epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,RT-DETR,0,0,0,0,0,0,62.038421630859375,16.119043226956897
-1,RT-DETR,0,0,0,0,0,0,75.68192481994629,13.213194595394933
-1,RT-DETR,0,0,0,0,0,0,63.85684013366699,15.660029495771651
-1,RT-DETR,0,0,0,0,0,0,76.13015174865723,13.135400062008124
-1,RT-DETR,0,0,0,0,0,0,61.61618232727051,16.229502741480516
-1,RT-DETR,0,0,0,0,0,0,67.38042831420898,14.841104828493988
-1,RT-DETR,0,0,0,0,0,0,103.81555557250977,9.632467836687075
-1,RT-DETR,0,0,0,0,0,0,76.90286636352539,13.00341648220143
-1,RT-DETR,0,0,0,0,0,0,71.08664512634277,14.067339909243055
-1,RT-DETR,0,0,0,0,0,0,65.0026798248291,15.38398113269831
-1,RT-DETR,0,0,0,0,0,0,64.30411338806152,15.551104700957692
-1,RT-DETR,0,0,0,0,0,0,71.28167152404785,14.028851717690658
-1,RT-DETR,0,0,0,0,0,0,80.32655715942383,12.449182877529577
-1,RT-DETR,0,0,0,0,0,0,69.12469863891602,14.466609181526575
-1,RT-DETR,0,0,0,0,0,0,66.44082069396973,15.05098807562986
-1,RT-DETR,0,0,0,0,0,0,69.50187683105469,14.38810066137929
-1,RT-DETR,0,0,0,0,0,0,62.06822395324707,16.111303599620484
-1,RT-DETR,0,0,0,0,0,0,71.20466232299805,14.044024188525853
-1,RT-DETR,0,0,0,0,0,0,63.30227851867676,15.79721967993552
-1,RT-DETR,0,0,0,0,0,0,67.7638053894043,14.757140545066884
-1,RT-DETR,0,0,0,0,0,0,81.3906192779541,12.286428201079744
-1,RT-DETR,0,0,0,0,0,0,66.40815734863281,15.058391015883046
-1,RT-DETR,0,0,0,0,0,0,68.78376007080078,14.538315424610053
-1,RT-DETR,0,0,0,0,0,0,82.48734474182129,12.123071764886106
-1,RT-DETR,0,0,0,0,0,0,75.1488208770752,13.306928682696853
-1,RT-DETR,0,0,0,0,0,0,67.9476261138916,14.717217615871267
-1,RT-DETR,0,0,0,0,0,0,71.35319709777832,14.014788974762512
-1,RT-DETR,0,0,0,0,0,0,72.33595848083496,13.82438307311494
-1,RT-DETR,0,0,0,0,0,0,87.89277076721191,11.377500006781519
-1,RT-DETR,0,0,0,0,0,0,73.9443302154541,13.523687307549695
-1,RT-DETR,0,0,0,0,0,0,81.28499984741211,12.302392838496601
-1,RT-DETR,0,0,0,0,0,0,70.87254524230957,14.109836137266576
-1,RT-DETR,0,0,0,0,0,0,66.16783142089844,15.11308408520942
-1,RT-DETR,0,0,0,0,0,0,62.712907791137695,15.945680645688629
-1,RT-DETR,0,0,0,0,0,0,109.96866226196289,9.093499724656471
-1,RT-DETR,0,0,0,0,0,0,73.63724708557129,13.580083987087876
-1,RT-DETR,0,0,0,0,0,0,65.09757041931152,15.361556407692674
-1,RT-DETR,0,0,0,0,0,0,64.41354751586914,15.524684457933894
-1,RT-DETR,0,0,0,0,0,0,71.63810729980469,13.959051092947096
-1,RT-DETR,0,0,0,0,0,0,72.3259449005127,13.82629706912977
-1,RT-DETR,0,0,0,0,0,0,64.99862670898438,15.384940430776455
-1,RT-DETR,0,0,0,0,0,0,69.43035125732422,14.402922956471574
-1,RT-DETR,0,0,0,0,0,0,72.59583473205566,13.774894987996282
-1,RT-DETR,0,0,0,0,0,0,77.09050178527832,12.971766648832038
-1,RT-DETR,0,0,0,0,0,0,60.12320518493652,16.632513135719243
-1,RT-DETR,0,0,0,0,0,0,62.476396560668945,16.00604476330401
-1,RT-DETR,0,0,0,0,0,0,63.646793365478516,15.711710631794242
-1,RT-DETR,0,0,0,0,0,0,62.41941452026367,16.020656516657372
-1,RT-DETR,0,0,0,0,0,0,67.00444221496582,14.924383622085347
-1,RT-DETR,0,0,0,0,0,0,62.95490264892578,15.884386408737672
-1,RT-DETR,0,0,0,0,0,0,73.52828979492188,13.600207522697795
-1,RT-DETR,0,0,0,0,0,0,70.73354721069336,14.13756328409926
-1,RT-DETR,0,0,0,0,0,0,72.75032997131348,13.74564212140776
-1,RT-DETR,0,0,0,0,0,0,63.02452087402344,15.866840177949944
-1,RT-DETR,0,0,0,0,0,0,100.46124458312988,9.9540873114758
-1,RT-DETR,0,0,0,0,0,0,95.15070915222168,10.509643164090395
-1,RT-DETR,0,0,0,0,0,0,86.92359924316406,11.504355649178242
-1,RT-DETR,0,0,0,0,0,0,84.25688743591309,11.868465954912153
-1,RT-DETR,0,0,0,0,0,0,76.89785957336426,13.00426312966425
-1,RT-DETR,0,0,0,0,0,0,84.00177955627441,11.90450970541738
-1,RT-DETR,0,0,0,0,0,0,64.45550918579102,15.514577615352179
-1,RT-DETR,0,0,0,0,0,0,104.92587089538574,9.530538002367692
-1,RT-DETR,0,0,0,0,0,0,78.07445526123047,12.808286611210866
-1,RT-DETR,0,0,0,0,0,0,85.1442813873291,11.744769979922772
-1,RT-DETR,0,0,0,0,0,0,65.2306079864502,15.330226574121792
