epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,13.967599952593446,71.5942612470315
-1,YOLOv8,0,0,0,0,0,0,13.800900080241263,72.45904210492033
-1,YOLOv8,0,0,0,0,0,0,22.02979999128729,45.39305851144797
-1,YOLOv8,0,0,0,0,0,0,25.55650006979704,39.12898860442206
-1,YOLOv8,0,0,0,0,0,0,14.02350002899766,71.30887424196595
-1,YOLOv8,0,0,0,0,0,0,14.032799983397126,71.26161572766287
-1,YOLOv8,0,0,0,0,0,0,21.54809993226081,46.40780408219876
-1,YOLOv8,0,0,0,0,0,0,24.647299898788333,40.57239552025576
-1,YOLOv8,0,0,0,0,0,0,16.967999981716275,58.934464938563266
-1,YOLOv8,0,0,0,0,0,0,13.848899980075657,72.2079010924113
-1,YOLOv8,0,0,0,0,0,0,23.33070000167936,42.86198013467317
-1,YOLOv8,0,0,0,0,0,0,13.798499945551157,72.47164575468328
-1,YOLOv8,0,0,0,0,0,0,16.099700005725026,62.112958604471
-1,YOLOv8,0,0,0,0,0,0,14.09910002257675,70.9265129262655
-1,YOLOv8,0,0,0,0,0,0,15.286799985915422,65.41591444392257
-1,YOLOv8,0,0,0,0,0,0,13.762300019152462,72.66227292010336
-1,YOLOv8,0,0,0,0,0,0,23.830499965697527,41.963030630470854
-1,YOLOv8,0,0,0,0,0,0,14.085300033912063,70.99600275410386
-1,YOLOv8,0,0,0,0,0,0,14.250400010496378,70.17346876322298
-1,YOLOv8,0,0,0,0,0,0,14.781000092625618,67.65442079246786
-1,YOLOv8,0,0,0,0,0,0,15.410899999551475,64.88913691147853
-1,YOLOv8,0,0,0,0,0,0,19.6191999129951,50.970478125238614
-1,YOLOv8,0,0,0,0,0,0,18.314899993129075,54.600352738762155
-1,YOLOv8,0,0,0,0,0,0,16.90479996614158,59.15479638936207
-1,YOLOv8,0,0,0,0,0,0,15.833299956284463,63.158027875489445
-1,YOLOv8,0,0,0,0,0,0,19.75590002257377,50.61779007068095
-1,YOLOv8,0,0,0,0,0,0,18.104600021615624,55.2345812006932
-1,YOLOv8,0,0,0,0,0,0,15.049500041641295,66.44739009488984
-1,YOLOv8,0,0,0,0,0,0,14.221600024029613,70.31557618765427
-1,YOLOv8,0,0,0,0,0,0,14.167600078508258,70.58358469032198
-1,YOLOv8,0,0,0,0,0,0,14.36109992209822,69.63254941644439
-1,YOLOv8,0,0,0,0,0,0,14.712699921801686,67.96849016937892
-1,YOLOv8,0,0,0,0,0,0,16.93180005531758,59.06046591224311
-1,YOLOv8,0,0,0,0,0,0,17.529799952171743,57.045716592796104
-1,YOLOv8,0,0,0,0,0,0,15.955999959260225,62.672349119657646
-1,YOLOv8,0,0,0,0,0,0,14.057899941690266,71.13438025223019
-1,YOLOv8,0,0,0,0,0,0,18.46799999475479,54.14771498180724
-1,YOLOv8,0,0,0,0,0,0,14.523299993015826,68.85487461395788
-1,YOLOv8,0,0,0,0,0,0,18.811399932019413,53.15925468672174
-1,YOLOv8,0,0,0,0,0,0,16.5009000338614,60.60275487687981
-1,YOLOv8,0,0,0,0,0,0,14.346100040711462,69.70535526464984
-1,YOLOv8,0,0,0,0,0,0,14.308799989521503,69.8870625581678
